DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	ProductionType	ActualGenerationOutput	ActualConsumption	UpdateTime
2022-01-01 00:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Hard coal	0.0	0.0	01/01/2022 02:23
2022-01-01 00:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Gas	97.2	0.0	04/01/2022 11:08
2022-01-01 00:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Biomass	136.0	0.0	01/01/2022 02:23
2022-01-01 00:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Other	22.0	0.0	01/01/2022 02:23
2022-01-01 00:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Run-of-river and poundage	3974.0	0.0	21/02/2022 14:36
2022-01-01 00:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Waste	100.0	0.0	01/01/2022 02:23
2022-01-01 00:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Oil	0.0	0.0	01/01/2022 02:23
2022-01-01 00:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Pumped Storage	0.0	1468.8	02/01/2022 14:16
2022-01-01 00:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Wind Onshore	202.34		02/01/2022 08:21
2022-01-01 00:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Solar	0.0		02/01/2022 08:49
2022-01-01 00:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Run-of-river and poundage	1420.0		01/01/2022 02:23
2022-01-01 00:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Hard coal	46.0		01/01/2022 02:23
2022-01-01 00:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Water Reservoir	200.0		01/01/2022 02:23
2022-01-01 00:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Wind Onshore	878.0		01/01/2022 02:23
2022-01-01 00:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Biomass	57.0		01/01/2022 02:23
2022-01-01 00:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Solar	0.0		01/01/2022 02:23
2022-01-01 00:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Brown coal/Lignite	1005.0		01/01/2022 02:23
2022-01-01 00:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Gas	1228.0		01/01/2022 02:23
2022-01-01 00:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Nuclear	1422.0		01/01/2022 02:23
2022-01-01 00:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Hard coal	0.0		01/01/2022 02:24
2022-01-01 00:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Run-of-river and poundage	10.66		01/01/2022 02:24
2022-01-01 00:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Oil		0.22	01/01/2022 02:24
2022-01-01 00:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Geothermal	0.36		01/01/2022 02:24
2022-01-01 00:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Brown coal/Lignite	298.04		01/01/2022 02:24
2022-01-01 00:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Waste	13.37		01/01/2022 02:24
2022-01-01 00:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Water Reservoir	8.68		01/01/2022 02:24
2022-01-01 00:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Nuclear	1947.9		01/01/2022 02:24
2022-01-01 00:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other	69.03		01/01/2022 02:24
2022-01-01 00:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other renewable	7.1		01/01/2022 02:24
2022-01-01 00:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Gas	543.41		01/01/2022 02:24
2022-01-01 00:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Biomass	131.19		01/01/2022 02:24
2022-01-01 00:30:00.000	PT30M	10YCY-1001A0003J	CTY	CY CTY	CY	Wind Onshore	41.6		01/01/2022 02:24
2022-01-01 00:30:00.000	PT30M	10YCY-1001A0003J	CTY	CY CTY	CY	Fossil Oil	387.15		01/01/2022 02:24
2022-01-01 00:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Biomass	399.0		05/03/2022 11:47
2022-01-01 00:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Other	31.8		08/01/2022 11:22
2022-01-01 00:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Fossil Hard coal	0.0	0.0	01/01/2022 02:24
2022-01-01 00:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Hydro Pumped Storage	256.2	665.6	08/01/2022 11:22
2022-01-01 00:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Hydro Run-of-river and poundage	340.2	1.6	12/02/2022 14:41
2022-01-01 00:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Solar	0.0		08/01/2022 11:22
2022-01-01 00:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Hydro Water Reservoir	50.4	1.0	08/01/2022 11:22
2022-01-01 00:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Wind Offshore	25.0		08/01/2022 11:22
2022-01-01 00:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Fossil Gas	170.5	13.2	22/01/2022 09:25
2022-01-01 00:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Wind Onshore	2311.7		29/01/2022 11:31
2022-01-01 00:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Geothermal	23.46		01/01/2022 02:24
2022-01-01 00:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Waste	848.61		01/01/2022 02:24
2022-01-01 00:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Fossil Peat	1.9		01/01/2022 02:25
2022-01-01 00:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Fossil Coal-derived gas	51.7		01/01/2022 02:25
2022-01-01 00:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Biomass	56.0		01/01/2022 02:25
2022-01-01 00:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Hydro Run-of-river and poundage	2.8		01/01/2022 02:25
2022-01-01 00:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Fossil Oil shale	246.3		01/01/2022 02:25
2022-01-01 00:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Other	0.0		01/01/2022 02:25
2022-01-01 00:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Waste	17.4		01/01/2022 02:25
2022-01-01 00:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Other renewable	4.3		01/01/2022 02:25
2022-01-01 00:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Fossil Gas	2.4		01/01/2022 02:25
2022-01-01 00:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Solar	0.0		01/01/2022 02:25
2022-01-01 00:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Wind Onshore	26.9		01/01/2022 02:25
2022-01-01 00:00:00.000	PT60M	10Y1001C--00100H	CTY	XK CTY	XK	Wind Onshore	13.89		01/01/2022 02:25
2022-01-01 00:00:00.000	PT60M	10Y1001C--00100H	CTY	XK CTY	XK	Hydro Run-of-river and poundage	1.26		01/01/2022 02:25
2022-01-01 00:00:00.000	PT60M	10Y1001C--00100H	CTY	XK CTY	XK	Fossil Brown coal/Lignite	507.63		01/01/2022 02:25
2022-01-01 00:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Fossil Gas	200.2		01/01/2022 02:26
2022-01-01 00:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Fossil Hard coal	50.2		01/01/2022 02:26
2022-01-01 00:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Nuclear	1959.1		01/01/2022 02:26
2022-01-01 00:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Solar	0.5		01/01/2022 02:26
2022-01-01 00:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Fossil Oil	53.2		01/01/2022 02:26
2022-01-01 00:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Hydro Water Reservoir	2.2		01/01/2022 02:26
2022-01-01 00:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Hydro Run-of-river and poundage	692.7		01/01/2022 02:26
2022-01-01 00:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Biomass	93.8		01/01/2022 02:26
2022-01-01 00:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Fossil Brown coal/Lignite	96.9		01/01/2022 02:26
2022-01-01 00:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Other renewable	56.9		01/01/2022 02:26
2022-01-01 00:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Other	191.7		01/01/2022 02:26
2022-01-01 00:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Wind Onshore	2.1		01/01/2022 02:26
2022-01-01 00:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Hydro Pumped Storage		308.1	01/01/2022 02:26
2022-01-01 00:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Wind Offshore	5848.56		01/01/2022 02:26
2022-01-01 00:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Other	1313.06	1180.81	29/01/2022 02:31
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Hydro Water Reservoir	1347.0		01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Hydro Pumped Storage		1711.0	01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Fossil Hard coal	847.0		01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Other renewable	98.0		01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Other	50.0		01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Geothermal	0.0		01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Wind Offshore	0.0		01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Fossil Brown coal/Lignite	0.0		01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Waste	268.0		01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Fossil Coal-derived gas	0.0		01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Nuclear	6091.0		01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Fossil Oil	121.0		01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Hydro Run-of-river and poundage	1082.0		01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Wind Onshore	6398.0		01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Solar	75.0		01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Fossil Oil shale	0.0		01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Marine	0.0		01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Biomass	533.0		01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Fossil Gas	3874.0		01/01/2022 02:27
2022-01-01 00:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Fossil Peat	0.0		01/01/2022 02:27
2022-01-01 00:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Wind Onshore	2592.0	0.0	01/01/2022 02:31
2022-01-01 00:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Solar	0.0	0.0	01/01/2022 02:31
2022-01-01 00:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Waste	100.0	0.0	01/01/2022 02:31
2022-01-01 00:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Oil	0.0	0.0	01/01/2022 02:31
2022-01-01 00:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Pumped Storage	0.0	1436.0	02/01/2022 14:16
2022-01-01 00:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Other renewable	0.0	0.0	01/01/2022 02:31
2022-01-01 00:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Water Reservoir	291.2	0.0	04/01/2022 11:08
2022-01-01 00:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Biomass	136.0	0.0	01/01/2022 02:31
2022-01-01 00:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Run-of-river and poundage	3997.6	0.0	21/02/2022 14:36
2022-01-01 00:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Other	22.0	0.0	01/01/2022 02:31
2022-01-01 00:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Gas	95.2	0.0	02/01/2022 14:16
2022-01-01 00:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Hard coal	0.0	0.0	01/01/2022 02:31
2022-01-01 00:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Geothermal	0.07	0.0	01/01/2022 02:31
2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Biomass	58.0		01/01/2022 02:31
2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Brown coal/Lignite	1012.0		01/01/2022 02:31
2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Hard coal	47.0		01/01/2022 02:31
2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Gas	1256.0		01/01/2022 02:31
2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Wind Onshore	803.0		01/01/2022 02:31
2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Solar	0.0		01/01/2022 02:31
2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Nuclear	1422.0		01/01/2022 02:31
2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Run-of-river and poundage	1474.0		01/01/2022 02:31
2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Water Reservoir	215.0		01/01/2022 02:31
2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Solar	0.0		02/01/2022 08:49
2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Wind Onshore	201.44		02/01/2022 08:21
2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Brown coal/Lignite	316.75		01/01/2022 02:32
2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Run-of-river and poundage	10.67		01/01/2022 02:32
2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Biomass	129.85		01/01/2022 02:32
2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Geothermal	0.36		01/01/2022 02:32
2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other renewable	6.96		01/01/2022 02:32
2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Waste	14.14		01/01/2022 02:32
2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Nuclear	1949.35		01/01/2022 02:32
2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Water Reservoir	8.69		01/01/2022 02:32
2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Oil		0.26	01/01/2022 02:32
2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Hard coal	0.0		01/01/2022 02:32
2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Gas	542.92		01/01/2022 02:32
2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other	67.87		01/01/2022 02:32
2022-01-01 00:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Gas	2614.14		01/01/2022 02:32
2022-01-01 00:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Hard coal	2044.17		01/01/2022 02:32
2022-01-01 00:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Wind Onshore	24298.59	0.0	02/01/2022 00:03
2022-01-01 00:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Brown coal/Lignite	3533.79		01/01/2022 02:32
2022-01-01 00:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Solar	0.0	0.0	01/01/2022 02:32
2022-01-01 00:00:00.000	PT60M	10YCS-CG-TSO---S	CTY	ME CTY	ME	Fossil Brown coal/Lignite	206.91		01/01/2022 04:33
2022-01-01 00:00:00.000	PT60M	10YCS-CG-TSO---S	CTY	ME CTY	ME	Wind Onshore	1.3		01/01/2022 04:33
2022-01-01 00:00:00.000	PT60M	10YCS-CG-TSO---S	CTY	ME CTY	ME	Other renewable	0.0		01/01/2022 02:32
2022-01-01 00:00:00.000	PT60M	10YCS-CG-TSO---S	CTY	ME CTY	ME	Hydro Water Reservoir	185.06		01/01/2022 04:33
2022-01-01 00:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Hydro Pumped Storage	524.18	2331.27	01/01/2022 02:32
2022-01-01 00:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Nuclear	3346.65		01/01/2022 02:32
2022-01-01 00:00:00.000	PT60M	10YBA-JPCC-----D	CTY	BA CTY	BA	Fossil Brown coal/Lignite	901.79		01/01/2022 02:33
2022-01-01 00:00:00.000	PT60M	10YBA-JPCC-----D	CTY	BA CTY	BA	Wind Onshore	0.17		01/01/2022 02:33
2022-01-01 00:00:00.000	PT60M	10YBA-JPCC-----D	CTY	BA CTY	BA	Hydro Run-of-river and poundage	141.25		01/01/2022 02:33
2022-01-01 00:00:00.000	PT60M	10YBA-JPCC-----D	CTY	BA CTY	BA	Hydro Water Reservoir	442.43		01/01/2022 02:33
2022-01-01 00:00:00.000	PT60M	10YBA-JPCC-----D	CTY	BA CTY	BA	Hydro Pumped Storage	0.0		01/01/2022 02:33
2022-01-01 00:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Waste	842.6		01/01/2022 02:33
2022-01-01 00:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Biomass	4294.86		01/01/2022 02:33
2022-01-01 00:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Hydro Run-of-river and poundage	1422.83		01/01/2022 02:33
2022-01-01 00:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Geothermal	23.46		01/01/2022 02:33
2022-01-01 00:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Hydro Water Reservoir	119.23		01/01/2022 02:33
2022-01-01 00:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Other renewable	126.16		01/01/2022 02:33
2022-01-01 00:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Oil	279.14		01/01/2022 02:33
2022-01-01 00:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Other	363.28		01/01/2022 02:33
2022-01-01 00:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Nuclear	3344.18		01/01/2022 02:46
2022-01-01 00:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	Solar	0.0		01/01/2022 02:46
2022-01-01 00:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	Wind Onshore	4243.99		01/01/2022 02:46
2022-01-01 00:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Hydro Pumped Storage	504.32	2536.44	01/01/2022 02:46
2022-01-01 00:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	Biomass	221.05		01/01/2022 02:46
2022-01-01 00:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	Hydro Pumped Storage	0.0		01/01/2022 02:46
2022-01-01 00:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	Fossil Oil	279.59		01/01/2022 02:46
2022-01-01 00:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	Fossil Coal-derived gas	64.48		01/01/2022 02:46
2022-01-01 00:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	Fossil Hard coal	5684.95		01/01/2022 06:37
2022-01-01 00:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	Hydro Run-of-river and poundage	176.33		01/01/2022 08:36
2022-01-01 00:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	Fossil Brown coal/Lignite	2422.32		01/01/2022 02:46
2022-01-01 00:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	Hydro Water Reservoir	0.0		01/01/2022 02:46
2022-01-01 00:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	Fossil Gas	995.78		01/01/2022 02:46
2022-01-01 00:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Other	1292.02	1175.47	29/01/2022 02:47
2022-01-01 00:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Hydro Run-of-river and poundage	5768.0		01/01/2022 02:46
2022-01-01 00:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Solar	0.0		01/01/2022 02:46
2022-01-01 00:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Fossil Hard coal	28.0		01/01/2022 02:46
2022-01-01 00:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Hydro Pumped Storage	914.0		01/01/2022 02:46
2022-01-01 00:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Solar	0.0	0.0	01/01/2022 02:46
2022-01-01 00:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Biomass	378.0		01/01/2022 02:46
2022-01-01 00:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Wind Onshore	3177.0		01/01/2022 02:46
2022-01-01 00:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Fossil Gas	2609.0		01/01/2022 02:46
2022-01-01 00:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Waste	269.0		01/01/2022 02:46
2022-01-01 00:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Wind Onshore	23462.41	0.0	02/01/2022 00:03
2022-01-01 00:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Fossil Oil	211.0		01/01/2022 02:46
2022-01-01 00:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Nuclear	38466.0		01/01/2022 02:46
2022-01-01 00:00:00.000	PT60M	10YFR-RTE------C	CTY	FR CTY	FR	Hydro Water Reservoir	1903.0		01/01/2022 02:46
2022-01-01 01:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Wind Offshore	5699.64		01/01/2022 02:46
2022-01-01 00:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Brown coal/Lignite	3567.41		01/01/2022 02:47
2022-01-01 00:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Gas	2631.14		01/01/2022 02:47
2022-01-01 00:45:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Hard coal	2045.43		01/01/2022 02:48
2022-01-01 00:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Wind Onshore	2632.0	0.0	01/01/2022 02:48
2022-01-01 00:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Solar	0.0	0.0	01/01/2022 02:48
2022-01-01 00:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Oil	0.0	0.0	01/01/2022 02:48
2022-01-01 00:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Hard coal	0.0	0.0	01/01/2022 02:48
2022-01-01 00:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Water Reservoir	343.2	0.0	04/01/2022 11:08
2022-01-01 00:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Other	22.0	0.0	01/01/2022 02:48
2022-01-01 00:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Other renewable	0.0	0.0	01/01/2022 02:48
2022-01-01 00:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Run-of-river and poundage	3976.4	0.0	21/02/2022 14:36
2022-01-01 00:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Waste	100.0	0.0	01/01/2022 02:48
2022-01-01 00:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Geothermal	0.07	0.0	01/01/2022 02:48
2022-01-01 00:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Biomass	136.0	0.0	01/01/2022 02:48
2022-01-01 00:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Gas	94.8	0.0	02/01/2022 14:16
2022-01-01 00:30:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Pumped Storage	0.0	1414.8	02/01/2022 14:16
2022-01-01 01:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Solar	0.0		02/01/2022 08:49
2022-01-01 01:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Wind Onshore	201.64		02/01/2022 08:21
2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Nuclear	1422.0		01/01/2022 02:49
